city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
toronto,38 HOWDEN RD,,,43.7493980440401,-79.2896594303184,yes,building,3,3,0,accessible; ramp; wheelchair,,,22 213913 PLB; 22 213913 HVA; 22 213913 BLD,,Plumbing  - Proposal for interior alterations to washrooms and add a front door wheelchair accessible entrance ramp - Birchmount Gymnastics CentreConvenience address is 40-42 Howden Rd.,address_points
toronto,380 THE WEST MALL,,,43.6425638963621,-79.5669808322168,yes,building,3,3,0,accessible; ramp,2016-10-28,2016-11-04,16 226606 HVA; 16 226606 PLB; 16 226606 BLD,,HVAC - Demolition and reconstruction of small portion of an existing Outdoor Public Pool Building. Also interior accessibility renovations. Addition of accessible ramp and shallow area to existing Outdoor Public Pool,address_points
toronto,390 CHERRY ST,,,43.6505718698584,-79.3572672377649,yes,building,3,3,0,accessible; barrier-free,2023-06-19,2023-07-19,23 156201 PLB; 23 156201 BLD; 23 156201 HVA,,Plumbing  - Washroom relocation and accessibility upgrades to provide barrier free washroom to 45 Tankhouse Lane suite. Proposed work to be done in conjunction with 43 Tankhouse Lane project (Building Permit Application No: 22 240364 BLD 00 BA).,address_points
toronto,3905 KEELE ST,,,43.7615857352889,-79.4895400090664,yes,building,3,3,0,barrier-free,2025-04-24,2026-01-06,24 120404 PLB; 24 120404 BLD; 24 120404 HVA,,"Plumbing  - Proposed interior alterations for day care. The proposed unit has classrooms for infants,toddlers and pre school. Two regular staff washroom and one unisex barrier free washroom in the unit.",address_points
toronto,40 LARCH ST,,,43.6605088242387,-79.3337941676125,yes,building,3,3,0,ramp,2021-12-02,2026-06-18,21 228855 BLD; 21 228855 BLD; 21 228855 BLD,,"Rev 01 - Localized garage waterproofing and concrete repairs, expansion joint seal replacement and garage entrance ramp heating cable replacement.Proposal for repairs to an existing underground parking garage including replacing entrance and exit ramp snow melt systems and asphalt topping.",address_points
toronto,40 PRITCHARD AVE,,,43.6706958797118,-79.489042441551,yes,building,3,3,0,barrier-free; lift,2026-05-08,2026-05-08,21 177507 HVA; 21 177507 PLB; 21 177507 BLD,,"HVAC Revision 01 - Change heating system to radiator heating, revise basement washroom layout and add washroom on second-floor, and propose barrier-free platform lift relocated to side entrance.  -------------------------------------------------------------------HVAC - Construct new 2 storey front addition to existing place of worship (Kunphne Buddhist Centre)",address_points
toronto,4002 SHEPPARD AVE E,,,43.7836906692066,-79.2879056146619,yes,building,3,3,0,barrier-free,2026-06-11,2026-06-12,26 141003 HVA; 26 141003 BLD; 26 141003 PLB,,HVAC - Proposed Interior Alteration for Barrier Free Washroom,address_points
toronto,401 RICHMOND ST W,,,43.6477468516391,-79.3947451960261,yes,building,3,3,0,barrier-free; ramp,2003-11-28,2015-10-27,14 186111 BLD; 14 186111 BLD; 03 192939 PLB,,"Proposed Interior Alterations to the part of the Basement Floor of an existing non-residential building, to convert existing studios B004, B006, B008, B0009 and B010 to Retail Spaces Suites 1 and 2, and provide a new pedestrian ramp connecting basement to the street level access.",address_points
toronto,4154 DUNDAS ST W,,,43.6615443025154,-79.5086412523628,yes,building,3,3,0,barrier-free; ramp,2010-01-21,2010-01-21,09 173437 HVA; 09 173437 PLB; 09 173437 BLD,,HVAC - Interior alteration of a vacant commercial unit to be converted into dental office and construction of a barrier free ramp at the front of building.,address_points
toronto,425 RUSSELL HILL RD,,,43.6941172039123,-79.4111187469251,yes,building,3,3,0,lift,2023-09-20,2023-10-06,23 177955 DEM; 23 177972 DRN; 23 177972 PLB,,"Proposal to demolish existing dwelling to construct new three (3) storey Single Family Dwelling with finished walkout basement, integral garage with car lift, rear deck and third storey balcony",address_points
toronto,434 BIRCHMOUNT RD,,,43.7036157477589,-79.2675183987723,yes,building,3,3,0,barrier-free,2016-03-29,2016-03-31,15 263463 PLB; 15 263463 BLD; 15 263463 HVA,,"Rev#1 - Revision to add drywall to storage area, convert shortage room to shower in barrier free washroom and new sink in lunch roomPlumbing  - Interior alterations to portion of warehouse/storeage building for office space.",address_points
toronto,44 FASKEN DR,,,43.690408125077,-79.6011870836016,yes,building,3,3,0,handicap,2018-04-18,2018-04-24,18 120783 BLD; 18 120783 PLB; 18 120783 HVA,,Proposed handicap washroom.,address_points
toronto,44 WILLOWRIDGE RD,,,43.6756463150031,-79.5697496242597,yes,building,3,3,0,barrier-free; ramp,2012-04-04,2012-04-11,12 117703 PLB; 12 117703 BLD; 12 117703 HVA,,Plumbing  - interior alterations tomain floor  laundry room/corridor ramp and basement washroom for barrier free upgrades and exterior alterations for barrier free parking,address_points
toronto,45 LISGAR ST,,,,,no,building,3,3,0,handicap,2018-01-08,2018-01-12,17 273425 PLB; 17 273425 HVA; 17 273425 BLD,,Plumbing  - Tenant interior unit finish. One handicap washroom and sales counter. 86 Sudbury Street.,none
toronto,450 DUNDAS ST W,,,43.6535766141979,-79.3960359256159,yes,building,3,3,0,barrier-free; lift; ramp; wheelchair,2025-01-14,2025-01-14,24 213984 BLD; 24 213984 PLB; 24 213984 HVA,,"Proposal for interior alterations for new wheelchair lift and a universal washroom, relocate exit door and construct a barrier free ramp and canopy to an existing place of worship - Chinese Gospel Church of Toronto",address_points
toronto,468 WELLINGTON ST W,,,43.6435855030088,-79.3979084544214,yes,building,3,3,0,lift,2015-11-17,2015-11-26,15 244383 PLB; 15 244383 HVA; 15 244383 BLD,,"Plumbing  - Proposal for interior alterations to suite 100 for new personal service shop - ""Lift Beauty Bar""",address_points
toronto,49 CAMDEN ST,,,43.6467449290447,-79.3979382210266,yes,building,3,3,0,barrier-free,2022-04-22,2022-04-22,16 224197 BLD; 16 224197 PLB; 16 224197 HVA,,"Revision 01 -  Barrier free hotel Room [1301] has been revised to be a mechanical room [1301] and Housekeeping closet [1301A]. The barrier free suite [1301] previously located on the 13th floor has been revised to room [402] on the 4th floor. Total barrier free rooms remains unchanged.Proposal to construct a 14 storey hotel with 124 rooms, restaurant, and 4 levels of below grade.  49-51 CAMDEN ST.",address_points
toronto,5 MARINE PARADE DR,,,43.6297440777268,-79.4754776189006,yes,building,3,3,0,barrier-free,2021-01-13,2021-01-13,16 178448 PLB; 16 178448 BLD; 16 178448 HVA,,REV #1-EXISTING BARRIER FREE W/C TO REMAINPlumbing  - Interior alterations to expand Unit 128 into Unit 129 for retail store * Grenadier Convenience*,address_points
toronto,50 YORKDALE RD,,,43.7174438921498,-79.5351298814304,yes,building,3,3,0,accessible; barrier-free; lift; ramp,2017-12-05,2017-12-05,17 120649 HVA; 17 120649 PLB; 17 120649 BLD,,"HVAC - Modifications to Yorkdale Station to create a fully accessible station as part of the TTCs Easier Access program. Includes rework of the main circulation elements at the north end of the station, and reconfiguration and expansion of the north concourse area at the main entrance including new glass canopy supporting structure, barrier-free ramp, new elevator from Concourse to Platform level associated equipment, modication to existing plumbing, electrical and life safety -  Easier Access Phase III - Yorkdale Subway Station",address_points
toronto,511 HORNER AVE,,,43.6011971822908,-79.5462525914465,yes,building,3,3,0,barrier-free; lift,2016-02-08,2016-02-08,16 104607 HVA; 16 104607 PLB; 16 104607 BLD,,HVAC - Proposal for elevator addition and barrier-free washroom.,address_points
toronto,55 KING ST W,,,43.6482860651517,-79.3809810935664,yes,building,3,3,0,barrier-free; handrail; ramp,2018-07-23,2019-07-15,18 193005 BLD; 18 193005 BLD; 18 193017 BLD,,REVISION - new guard and handrail at barrier free access ramp within P1 garageProposal for main parking garge ramp repair and Level P1 parking garage repair. Convinience Address: 66 Wellington Street W.,address_points
toronto,569 SPADINA AVE,,,43.6605804473281,-79.4006295283538,yes,building,3,3,0,barrier-free,2006-04-18,2006-04-18,06 108286 BLD; 06 108286 HVA; 06 108286 PLB,,Interior alterations to create multi faith centre and barrier free entrance and washrooms,address_points
toronto,585 ST CLAIR AVE W,,,43.6821805403829,-79.4216624810948,yes,building,3,3,0,handicap,2017-06-20,2017-06-21,17 104848 BLD; 17 104848 PLB; 17 104848 HVA,,"Revision to include: relocation of handicap washroom, addition of three showers, changes to MUArequirements and equipment, elimination of plumbing equipment and plumbing sanitary line changes.",address_points
toronto,6 MONOGRAM PL,,,,,no,building,3,3,0,barrier-free,2009-05-22,2009-05-22,09 128960 BLD; 09 128960 HVA; 09 128960 PLB,,Interior alter to main floor to create medical centre and four offices and a barrier free washroom.,none
toronto,64 MARGUERETTA ST,,,43.6521468949616,-79.4380580427562,yes,building,3,3,0,lift,2009-01-09,2009-04-07,08 229517 BLD; 08 229517 HVA; 08 229517 PLB,,"Interior alterations to all floors to convert from SFD to 2 units, reconstruct stair at rear, and remove alluminum roof and lift at front porch.Steve (owner) 416-838-1051      Mark (contr) 416-994-7447       Enzo (arch) 416-782-1758 xt 222   c416-895-3204",address_points
toronto,65 AVONWICK GT,,,43.7531144810912,-79.3210503278597,yes,building,3,3,0,barrier-free,2026-05-13,2026-05-13,26 141161 BLD; 26 141161 PLB; 26 141161 HVA,,"Proposal for interior alterations to existing school for barrier free upgrades - ""School of the Annunciation""",address_points
toronto,650 COSBURN AVE,,,43.6949906148821,-79.3275764481259,yes,building,3,3,0,barrier-free,2003-09-15,2003-09-15,03 170330 HVA; 03 170330 BLD; 03 170330 PLB,,HVAC - VARIOUS BARRIER FREE IMPROVEMENTS. RENOVATIONS OF FIRST AND SECOND FLOOR. - Interior Alterations,address_points
toronto,69 PRITCHARD AVE,,,43.6692513829928,-79.491126770757,yes,building,3,3,0,barrier-free,2025-02-06,2025-02-25,25 101469 PLB; 25 101469 BLD; 25 101469 HVA,,Plumbing  - WASHROOM UPGRADES INCLUDING NEW BARRIER FREE STALL IN WASHROOMS 225 AND 238,address_points
toronto,7 SNOWCREST AVE,,,,,no,building,3,3,0,automatic door; ramp,2018-05-25,2018-05-25,18 142594 HVA; 18 142594 PLB; 18 142594 BLD,,"HVAC - Proposal to construct minor interior renovations to include a new universal washroom, a new ramp at the main entrance, and the addition of power door operators (8) & hold open devices (1) to existing doors.",none
toronto,70 BERKELEY ST,,,43.6527421074941,-79.3649509865394,yes,building,3,3,0,barrier-free; ramp,2013-07-22,2013-07-22,13 182464 BLD; 13 182464 PLB; 13 182464 HVA,,"Proposal for multiple projects to an existing theatre - ""Alumnae Theatre"".  Scope of work includes interior alterations, new exit door and a new barrier free entrance ramp.",address_points
toronto,70 RICHMOND ST E,,,43.6526058931017,-79.3758386898346,yes,building,3,3,0,accessible; lift,2025-12-05,2026-01-09,25 256833 HVA; 25 256833 BLD; 25 256833 PLB,,HVAC - Proposed interior alteration of existing lobby to accommodate accessible lift and universal washroom.,address_points
toronto,71 GOUGH AVE,,,43.6793938666252,-79.3460823180857,yes,building,3,3,0,lift,2015-12-14,2018-01-30,15 234797 HVA; 15 234797 PLB; 15 234797 PLB,,"HVAC - Proposal for exterior waterproofing, front porch rebuild, new walk ways and stairs, interior renovation including washrooms, lift and associated work in the existing place of worship.",address_points
toronto,72 SIX POINT RD,,,43.6365974810373,-79.5238546567334,yes,building,3,3,0,ramp,2014-11-17,2014-11-17,14 241438 HVA; 14 241438 BLD; 14 241438 PLB,,"HVAC - To reconstruct an existing one storey industrial building due to fire damage. Entire building hight is higher than the original height. Loading ramp to be replaced with new parking, changes to front and rear parking layout.",address_points
toronto,725 JANE ST,,,43.6706178663602,-79.4930881516861,yes,building,3,3,0,barrier-free; lift,2013-01-22,2013-01-28,12 274586 HVA; 12 274586 PLB; 12 274586 BLD,,"HVAC - Interior alterations to second floor units to create additional doctors offices in existing 2-storey walk-in clinics building, + installation of elevator to allow barrier-free access to all floors.",address_points
toronto,730 EGLINTON AVE W,,,43.7030582591112,-79.4213427841089,yes,building,3,3,0,barrier-free,2026-05-08,2026-05-14,26 143444 BLD; 26 143444 HVA; 26 143444 PLB,,"Proposed building, plumbing, HVAC; conversion of washroom to universal washroom, installation of new door operators, modified parking lot to have two barrier-free parking spaces.",address_points
toronto,755 OAKDALE RD,,,43.7523976347813,-79.5250905310153,yes,building,3,3,0,lift,2026-05-27,2026-05-27,26 133405 HVA; 26 133405 BLD; 26 133405 PLB,,"HVAC - Proposal for conversion of washroom to universal washroom, installation of new door operators, construction of new stage lift.",address_points
toronto,790 BAY ST,,,43.6604459643503,-79.3861750845428,yes,building,3,3,0,ramp,2013-01-09,2013-01-09,12 158355 BLD; 12 158355 HVA; 12 158355 PLB,,"Revision to reinforce the ramp, new sump pit, provided HVAC in basement electrical room, and revision to penthouse walls.",address_points
toronto,790 QUEEN ST W,,,43.6454681215402,-79.4138841944794,yes,building,3,3,0,ramp,2013-03-27,2013-03-27,12 297162 PLB; 12 297162 BLD; 12 297162 HVA,,"Plumbing  - Interior alterations to existing seniors assistant residences located within Trinity Bellwoods Park, new exterior ramp, and temp relocate mech equipment and access stair to kitchen.  PHASE 1.  Note - PHASE 2 (3 sty addition) to be submitted at a later date.  Convenience address - 227A Crawford St.",address_points
toronto,8 GLADSTONE AVE,,,,,no,building,3,3,0,barrier-free,2024-04-22,2024-05-16,22 132793 PLB; 22 132793 HVA; 22 132793 BLD,,Plumbing REV - addition of barrier free washroom to retail unit 103,none
toronto,80 QUEENSDALE AVE,,,43.687330458247,-79.3305349872813,yes,building,3,3,0,barrier-free; lift,2008-04-16,2008-04-16,08 117657 PLB; 08 117657 HVA; 08 117657 BLD,,"Plumbing  - Permit for new roof, new windows, new barrier free elevator, new plumbing fixtures, new partitions (Mainly ground level) new floors doors ACT to existing Elementry school - converted to new private french school - see permitted use letter.",address_points
toronto,80 SACKVILLE ST,,,43.6554889407822,-79.3617341874579,yes,building,3,3,0,barrier-free,2025-06-10,2025-06-10,25 121419 BLD; 25 121419 PLB; 25 121419 HVA,,Proposal for all existing washrooms to be renovated. Voluntary upgrade  to barrier-free washrooms.,address_points
toronto,90 BELFIELD RD,,,43.7037350367937,-79.5718160008954,yes,building,3,3,0,barrier-free,2023-06-22,2023-06-22,23 129963 STS; 23 129963 HVA; 23 129963 BLD,,"Drain - Proposed vestibule renovation to provide barrier free access from parking to main entrance, snow melt system and outdoor pergola, repave existing parking lot and new sidewalk to connect to Belfield Rd side walk.",address_points
toronto,953 GERRARD ST E,,,43.667926985201,-79.3399737917772,yes,building,3,3,0,accessible; lift,2011-12-07,2011-12-08,11 256037 BLD; 11 256037 HVA; 11 256037 PLB,,"Interior alterations to add a new accessibility lift at entrance, 7 new a/c unit ventilators, rew lighting in pool area, and replace windows in existing recreation building.  ""Matty Eckler Recreational Facility""",address_points
toronto,0 TURNTABLE CRES,,,,,no,building,2,2,0,ramp,2025-10-09,2026-04-08,25 151644 DST; 25 151499 DST,,Proposal for Designated Structure - single ramp providing connection of Davenport Diamond Greenway Multi-Use Path to Davenport Road.,none
toronto,1 CARLINGVIEW DR,,,43.6741455068785,-79.5861658690074,yes,building,2,2,0,ramp,2012-11-29,2012-12-13,12 270515 BLD; 12 270515 HVA,,"Interior alterations to existing office area and new exterior ramp, stair and door",address_points
toronto,1 DUNDAS ST W,,,43.6559026695698,-79.381559466534,yes,building,2,2,0,barrier-free; ramp,2005-05-19,2013-03-18,13 132995 BLD; 05 134273 BLD,,Proposal to replace heating cables and reconstruct slab of the parking garage ramp on levels P4 and P5 - Eaton's Centre.,address_points
toronto,1 IBMS WARD 01,,,,,no,building,2,2,0,accessible; ramp,,,26 124964 BLD; 23 160270 000,,"Resources Road Logistic Hub consists of two single-story, pre-assembled modular trailers. These trailers are connected by an exterior elevated walkway, served by three access points: stairs at each end and a ramp in the middle. The walkway is covered by a continuous canopy. Together, they effectively form a single structure (77.58 sqm). The mobile trailers serve as field offices and washrooms for staff working on the GO ExpansionON-Corridor project",none
toronto,1 IBMS WARD 02,,,,,no,building,2,2,0,ramp,2021-12-02,2022-03-31,21 237198 DST; 21 237198 DST,,Revision 01 - portion of retaining wall continuing from the pedestrian bridge to Scarlett RdRetaining  wall for new pedestrian ramp to serve existing pedestrian bridge - for the Eglinton extension tunnel - Extraction Shaft Early Works (West of Scarlett Rd on Eglinton Ave W) in the ROW,none
toronto,1 YORK ST,,,43.6412673311677,-79.3805521252431,yes,building,2,2,0,barrier-free,2024-04-22,2024-04-29,24 136733 BLD; 24 136733 PLB,,PROPOSED: INTERIOR ALTERATIONS TO UNITS 212 AND 215 BARRIER FREE WASHROOMS.,address_points
toronto,10 JENNIFER CRT,,,,,no,building,2,2,0,barrier-free,2019-03-12,2019-03-12,19 117005 BLD; 19 117005 PLB,,Interior Alterations to covert washhroom into barrier free on the ground floor.,none
toronto,100 CHALKFARM DR,,,43.7271064287393,-79.5143927444705,yes,building,2,2,0,accessible; ramp,2026-04-15,2026-04-15,26 113029 BLD; 26 113029 STS,,"Proposing a cast in place concrete ramp with railing,retaining wall and steps as part of larger landscape project to improve accessibility.",address_points
toronto,100 DISCO RD,,,43.701186499059,-79.6001812000275,yes,building,2,2,0,barrier-free,2025-06-18,2025-12-10,23 103202 HVA; 23 103202 BLD,,"HVAC - Proposal to construct interior alterations for an office fit out. New breakroom, barrier free washroom, two new offices and a climate control media storage room.",address_points
toronto,100 SIDNEY BELSEY CRES,,,43.6922961842952,-79.5097668839041,yes,building,2,2,0,barrier-free,2005-07-15,2005-07-15,05 157480 BLD; 05 157480 PLB,,Interior Alterations to an existing school to create barrier free washrooms.,address_points
toronto,1001 QUEEN ST W,,,43.6425878584913,-79.4200754696452,yes,building,2,2,0,accessible; barrier-free,,,20 133293 ALT; 20 133290 ALT,,Alternative Solution to the Ontario Building Code requirements applicable to plumbing fixture accessories considered to be a ligature risk within barrier-free washrooms accessible to patients within high security areas in the Centre for Addiction and Mental Health (CAMH) - D1 Building Addition,address_points
toronto,1030 ALBION RD,,,43.7369625111229,-79.5635182407267,yes,building,2,2,0,lift; ramp,2025-01-07,2026-05-28,24 219780 BLD; 24 219780 BLD,,"Revision 01: Approved covered ramp to be uncovered. Addition to create an interior ramp as an addition and interior alteration to create an elevator at an existing Place of Worship - ""Mount Olive Seventh-Day Adventist Church""",address_points
toronto,104 CADORNA AVE,,,43.6941522550595,-79.3409852963536,yes,building,2,2,0,lift,2025-03-27,2025-03-27,24 212477 HVA; 24 212477 PLB,,HVAC - Review of work related to the face lift / rear addition and proposed stucco andsiding second storey addition to an existing one storey single family dwelling.,address_points
toronto,105 SINNOTT RD,,,43.7238923810841,-79.2784567195258,yes,building,2,2,0,lift,2021-12-06,2022-03-31,21 182272 BLD; 21 182272 BLD,,Addition of elevator providing access from grade to the existing mezzanine level,address_points
toronto,11 IRWIN RD,,,43.6664263538295,-79.3858484318163,yes,building,2,2,0,ramp,2014-06-09,2014-06-19,14 136559 HVA; 14 136559 BLD,,"HVAC - Proposal to replace existing AHU with RTU and replacement of two existing RTU-s.(Interior alterations to basement area including new interior ramp, to an existing Royal Canadian  Legion facility.)",address_points
toronto,11 ST CLAIR AVE E,,,,,no,building,2,2,0,lift,2005-07-08,2006-01-16,05 126164 PLB; 05 126164 BLD,,Plumbing - TTC Contract S45-5 - Easier access elevator renovations at St. Clair Station. - Interior Alterations,none
toronto,111 CARLTON ST,,,43.6620590491727,-79.376989571883,yes,building,2,2,0,barrier-free,2015-03-19,2015-03-19,15 114397 PLB; 15 114397 HVA,,"Plumbing  - Proposal for interior alterations to the basement level in existing hotel. Scope of work includes the addition of a barrier free washroom and replacement of kitchen equipment. - ""Primrose Hotel""",address_points
toronto,1170 BAY ST,,,43.668922875672,-79.3894126247344,yes,building,2,2,0,barrier-free,2026-05-13,2026-05-13,26 159149 PLB; 26 159149 BLD,,Plumbing  - Proposal for interior alterations to the vestibule and creating a barrier free washroom.Convenience address is 1168 Bay St,address_points
toronto,1183 QUEEN ST E,,,43.6425101720533,-79.4265636373887,yes,building,2,2,0,accessible,2012-08-02,2012-10-10,12 171091 PLB; 12 171091 STS,,Plumbing  - Permit to constrcut a new 4 storey mixed use building complete with retail at grade and 4 two bedroom 3 storey units above.  Included is accessible roof space by means of individual stair towers.   Refer to related NB applications for the 10 -4 storey attached townhouse type units gaining access from the rear public lane to the shared private driveway.,address_points
toronto,12 ASHDEAN DR,,,43.7456392694764,-79.2820304304344,yes,building,2,2,0,ramp,2011-05-19,2011-05-19,11 133635 PLB; 11 133635 HVA,,"Plumbing - proposed 1- storey rear addtion c/w with verandah extension at front c/w with rampdeck extension at rear c/w with ramp, and basement walkout stairs",address_points
toronto,120 GALLOWAY RD,,,43.7588978527975,-79.1948946345862,yes,building,2,2,0,barrier-free; lift; ramp,2017-06-22,2017-06-22,17 143329 BLD; 17 143329 PLB,,New second floor addition of corridor and elevator. Partial renovation of area shown on A101. New barrier-free ramp at main entrance. Replacement of corridor doors,address_points
toronto,123 QUEEN ST W,,,43.6533340814323,-79.373976562431,yes,building,2,2,0,accessible; handicap; ramp,2002-11-18,2006-02-09,02 185573 BLD; 05 212065 PLB,,carry out repairs to loading dock and entrance ramp,address_points
